counter,GAmin,GAmax,GAavg,GAamount,GAnumListings,daysSinceOnSale,hoursSinceOnSale,daysTillFest,hoursTillFest,totalAverage,totalListings
375,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.42179707175926,1378,72.57820292824074,1742,287.9975294117642,1105
376,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.442010671296295,1379,72.5579893287037,1741,288.1524184782601,1104
377,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.44263605324074,1379,72.55736394675925,1741,288.15241847826013,1104
378,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.46348042824074,1379,72.53651957175926,1741,288.1465307971011,1104
379,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.48367679398148,1380,72.51632320601851,1740,288.1465307971009,1104
380,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.484296030092594,1380,72.5157039699074,1740,288.1465307971009,1104
381,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.5051675462963,1380,72.49483245370371,1740,288.0025090579705,1104
382,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.525348136574074,1381,72.47465186342592,1739,288.00250905797037,1104
383,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.525960902777776,1381,72.47403909722222,1739,288.00250905797037,1104
384,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.54682988425926,1381,72.45317011574075,1739,287.98439311594154,1104
385,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.56701238425926,1382,72.43298761574074,1738,287.784664855072,1104
386,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.56765256944445,1382,72.43234743055555,1738,287.784664855072,1104
387,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.588487002314814,1382,72.41151299768518,1738,287.784664855072,1104
388,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.608670983796294,1383,72.3913290162037,1737,288.1809255898362,1102
389,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.6093359837963,1383,72.3906640162037,1737,288.180925589836,1102
390,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.630165902777776,1383,72.36983409722222,1737,288.1899999999996,1102
391,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.65034300925926,1384,72.34965699074074,1736,288.0893738656984,1102
392,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.65098097222222,1384,72.34901902777777,1736,288.0893738656984,1102
393,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.671819837962964,1384,72.32818016203704,1736,288.0893738656983,1102
394,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.68598361111111,1384,72.31401638888889,1736,288.08937386569806,1102
395,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.784448356481484,1387,72.21555164351852,1733,288.0195009074405,1102
396,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.815669525462965,1388,72.18433047453703,1732,288.2284196185283,1101
397,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.84695111111111,1388,72.15304888888889,1732,288.39046363636334,1100
398,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.878201770833336,1389,72.12179822916667,1731,288.382636363636,1100
399,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.909428993055556,1390,72.09057100694444,1730,288.3826363636361,1100
400,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.94069168981481,1391,72.05930831018519,1729,288.8031967213109,1098
401,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.97201303240741,1391,72.0279869675926,1729,288.80319672131105,1098
402,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,57.98418703703704,1392,72.01581296296297,1728,288.80319672131094,1098
403,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.04667386574074,1393,71.95332613425926,1727,288.7805646630233,1098
404,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.10918069444445,1395,71.89081930555555,1725,288.7805646630232,1098
405,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.171668368055556,1396,71.82833163194445,1724,288.7805646630231,1098
406,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.234180011574075,1398,71.76581998842593,1722,288.7805646630231,1098
407,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.29671072916667,1399,71.70328927083334,1721,288.7805646630233,1098
408,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.35920149305556,1401,71.64079850694445,1719,288.7805646630233,1098
409,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.42168255787037,1402,71.57831744212963,1718,288.7532422586516,1098
410,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.48415875,1404,71.51584125,1716,288.6302914389795,1098
411,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.54668981481481,1405,71.45331018518519,1715,288.45052775250196,1099
412,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.6091996875,1407,71.3908003125,1713,288.5866393442617,1098
413,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.67168568287037,1408,71.32831431712962,1712,288.583916211293,1098
414,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.73418793981482,1410,71.26581206018518,1710,288.48139344262245,1098
415,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.79671270833333,1411,71.20328729166667,1709,288.8785310218975,1096
416,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.85917575231481,1413,71.14082424768519,1707,289.1333363802556,1094
417,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.92166893518519,1414,71.07833106481482,1706,288.9596986301364,1095
418,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,58.984176041666665,1416,71.01582395833333,1704,288.9596986301364,1095
419,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.046778449074075,1417,70.95322155092593,1703,288.9596986301364,1095
420,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.109189074074074,1419,70.89081092592592,1701,288.95969863013664,1095
421,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.17170339120371,1420,70.8282966087963,1700,288.9596986301365,1095
422,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.23420914351852,1422,70.76579085648149,1698,288.95969863013653,1095
423,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.29671644675926,1423,70.70328355324074,1697,288.95969863013653,1095
424,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.35924353009259,1425,70.6407564699074,1695,288.9596986301364,1095
425,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.421694699074074,1426,70.57830530092592,1694,288.90790867579875,1095
426,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.48418755787037,1428,70.51581244212963,1692,288.8348493150679,1095
427,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.54670703703704,1429,70.45329296296296,1691,288.83273059360636,1095
428,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.6093134837963,1431,70.3906865162037,1689,289.00716636197376,1094
429,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.67170252314815,1432,70.32829747685186,1688,289.0071663619734,1094
430,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.734214039351855,1434,70.26578596064815,1686,289.0071663619738,1094
431,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.79671962962963,1435,70.20328037037036,1685,289.0071663619738,1094
432,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.85920327546296,1437,70.14079672453704,1683,288.9706032906755,1094
433,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.92169730324074,1438,70.07830269675927,1682,288.84367123287575,1095
434,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,59.98423049768518,1440,70.01576950231481,1680,289.0174314442406,1094
435,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.046731064814814,1441,69.95326893518518,1679,288.9717276051179,1094
436,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.10923049768518,1443,69.89076950231481,1677,288.9717276051179,1094
437,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.17173528935185,1444,69.82826471064814,1676,288.9671572212059,1094
438,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.234244340277776,1446,69.76575565972222,1674,288.9671572212058,1094
439,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.29672576388889,1447,69.70327423611111,1673,288.9584734917724,1094
440,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.35924570601852,1449,69.64075429398149,1671,288.9401919561236,1094
441,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.42178818287037,1450,69.57821181712963,1670,288.81330593607237,1095
442,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.48422320601852,1452,69.51577679398149,1668,288.8133059360724,1095
443,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.54672994212963,1453,69.45327005787037,1667,288.81330593607237,1095
444,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.60926649305556,1455,69.39073350694444,1665,289.01788848263186,1094
445,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.67173138888889,1456,69.32826861111111,1664,288.9932084095054,1094
446,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.734244618055556,1458,69.26575538194444,1662,288.98772394881075,1094
447,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.796819016203706,1459,69.2031809837963,1661,288.9877239488111,1094
448,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.85927005787037,1461,69.14072994212962,1659,288.945274223034,1094
449,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.92175650462963,1462,69.07824349537037,1658,287.70277676950934,1102
450,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,60.984260300925925,1464,69.01573969907408,1656,287.7027767695091,1102
451,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.046754988425924,1465,68.95324501157407,1655,287.48864130434697,1104
452,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.1092533912037,1467,68.89074660879629,1653,287.48864130434686,1104
453,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.17176576388889,1468,68.82823423611111,1652,287.4886413043471,1104
454,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.23425335648148,1470,68.76574664351853,1650,287.488641304347,1104
455,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.296770960648146,1471,68.70322903935185,1649,287.4886413043472,1104
456,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.35927326388889,1473,68.6407267361111,1647,287.4886413043471,1104
457,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.421754328703706,1474,68.5782456712963,1646,287.70119673617336,1103
458,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.484238796296296,1476,68.5157612037037,1644,287.87879310344766,1102
459,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.546752824074076,1477,68.45324717592592,1643,287.87879310344766,1102
460,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.609253923611114,1479,68.3907460763889,1641,287.8787931034474,1102
461,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.67176359953704,1480,68.32823640046297,1640,287.864274047186,1102
462,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.73429336805555,1482,68.26570663194444,1638,287.86427404718637,1102
463,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.79683181712963,1483,68.20316818287037,1637,287.874255898366,1102
464,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.85927659722222,1485,68.14072340277778,1635,287.8742558983657,1102
465,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.92179965277778,1486,68.07820034722222,1634,288.24278181818124,1100
466,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,61.98425686342593,1488,68.01574313657407,1632,288.24278181818096,1100
467,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.04680829861111,1489,67.95319170138889,1631,288.2427818181809,1100
468,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.10927660879629,1491,67.89072339120371,1629,288.24278181818113,1100
469,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.17178091435185,1492,67.82821908564814,1628,288.24278181818113,1100
470,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.23427969907407,1494,67.76572030092592,1626,288.24278181818124,1100
471,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.29675414351852,1495,67.70324585648149,1625,288.24278181818124,1100
472,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.35926376157408,1497,67.64073623842593,1623,288.24278181818113,1100
473,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.42176738425926,1498,67.57823261574075,1622,288.24278181818124,1100
474,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.484285613425925,1500,67.51571438657407,1620,288.2427818181809,1100
475,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.54680462962963,1501,67.45319537037037,1619,288.4513739763412,1099
476,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.60931871527778,1503,67.39068128472222,1617,288.2800545454536,1100
477,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.67180653935185,1504,67.32819346064815,1616,288.2800545454539,1100
478,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.73430905092592,1506,67.26569094907407,1614,288.28005454545365,1100
479,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.796787002314815,1507,67.20321299768518,1613,288.4932302092803,1099
480,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.85934488425926,1509,67.14065511574074,1611,288.49323020928034,1099
481,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.92181134259259,1510,67.07818865740741,1610,288.57421292083654,1099
482,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,62.98430236111111,1512,67.0156976388889,1608,288.7505100182141,1098
483,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.046858703703705,1513,66.9531412962963,1607,288.74140255009047,1098
484,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.10931530092593,1515,66.89068469907407,1605,288.74140255009036,1098
485,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.171820324074076,1516,66.82817967592592,1604,288.74140255009047,1098
486,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.23435155092593,1518,66.76564844907408,1602,288.74140255009036,1098
487,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.29682045138889,1519,66.70317954861112,1601,288.74140255009036,1098
488,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.35929756944444,1521,66.64070243055555,1599,288.74140255009024,1098
489,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.42182482638889,1522,66.57817517361111,1598,288.74140255009024,1098
490,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.484344988425924,1524,66.51565501157407,1596,288.73684881602856,1098
491,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.54685084490741,1525,66.45314915509259,1595,288.5578870673946,1098
492,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.60931199074074,1527,66.39068800925926,1593,288.4250728597444,1098
493,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.671908171296295,1528,66.3280918287037,1592,288.03429999999906,1100
494,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.73433380787037,1530,66.26566619212963,1590,288.0533909090903,1100
495,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.79683555555555,1531,66.20316444444444,1589,288.05339090909,1100
496,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.85932715277778,1533,66.14067284722222,1587,288.24883424407955,1098
497,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.921828125,1534,66.078171875,1586,288.38164845172975,1098
498,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,63.984350613425924,1536,66.01564938657407,1584,288.37709471766755,1098
499,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.04685953703704,1537,65.95314046296296,1583,288.37436247723065,1098
500,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.10934049768518,1539,65.89065950231482,1581,288.37436247723076,1098
501,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.17180398148147,1540,65.82819601851853,1580,288.3770947176679,1098
502,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.23430770833333,1542,65.76569229166667,1578,288.3770947176678,1098
503,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.2968195949074,1543,65.7031804050926,1577,288.3770947176678,1098
504,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.35934979166667,1545,65.64065020833333,1575,288.37709471766755,1098
505,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.42184116898149,1546,65.57815883101851,1574,288.3770947176679,1098
506,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.48438383101852,1548,65.51561616898148,1572,288.948810612991,1093
507,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.54685100694445,1549,65.45314899305555,1571,287.9938615664839,1098
508,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.6093353125,1551,65.3906646875,1569,288.15701914311694,1097
509,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.6718506712963,1552,65.3281493287037,1568,288.14584854014527,1096
510,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.73436611111111,1554,65.26563388888889,1566,294.5337693798442,1032
511,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.79687835648149,1555,65.20312164351851,1565,294.533769379844,1032
512,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.85933398148148,1557,65.14066601851852,1563,292.5389351403671,1033
513,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.9218497337963,1558,65.0781502662037,1562,289.02451858913173,1049
514,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,64.98436230324074,1560,65.01563769675926,1560,288.50304182509404,1052
515,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.04684851851852,1561,64.95315148148148,1559,288.50304182509404,1052
516,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.10935284722223,1563,64.89064715277777,1557,288.50304182509404,1052
517,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.17187097222222,1564,64.82812902777778,1556,288.50304182509404,1052
518,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.2343647337963,1566,64.7656352662037,1554,288.5030418250941,1052
519,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.29694070601852,1567,64.70305929398148,1553,288.50304182509404,1052
520,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.35936245370371,1569,64.64063754629629,1551,288.3711574952554,1054
521,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.42187027777777,1570,64.57812972222223,1550,288.5438746438738,1053
522,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.48435355324074,1572,64.51564644675926,1548,288.60279467680505,1052
523,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.54687841435185,1573,64.45312158564815,1547,288.64329847908675,1052
524,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.60935670138889,1575,64.39064329861111,1545,288.5691539923948,1052
525,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.67188049768518,1576,64.32811950231482,1544,288.5691539923948,1052
526,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.73443591435185,1578,64.26556408564815,1542,288.5682034220526,1052
527,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.79688039351852,1579,64.20311960648148,1541,288.762369172216,1051
528,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.85947145833333,1581,64.14052854166667,1539,288.76236917221604,1051
529,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.9218867361111,1582,64.0781132638889,1538,288.76236917221627,1051
530,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,65.98436637731481,1584,64.01563362268519,1536,288.7623691722162,1051
531,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.04688042824074,1585,63.95311957175926,1535,288.762369172216,1051
532,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.10937982638889,1587,63.89062017361111,1533,288.76236917221615,1051
533,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.17188056712963,1588,63.82811943287037,1532,288.76236917221604,1051
534,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.23438613425925,1590,63.76561386574074,1530,288.762369172216,1051
535,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.29687951388888,1591,63.70312048611111,1529,288.762369172216,1051
536,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.35938780092593,1593,63.64061219907408,1527,288.76236917221615,1051
537,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.42191033564815,1594,63.57808966435185,1526,288.7585632730725,1051
538,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.48437756944445,1596,63.51562243055555,1524,288.7614176974304,1051
539,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.54688775462962,1597,63.45311224537037,1523,288.76141769743015,1051
540,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.60940815972222,1599,63.39059184027778,1521,288.7614176974304,1051
541,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.67190179398148,1600,63.32809820601852,1520,288.7423501427206,1051
542,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.73438804398148,1602,63.26561195601852,1518,288.80522857142796,1050
543,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.79690511574074,1603,63.20309488425926,1517,288.80522857142785,1050
544,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.8594199537037,1605,63.14058004629629,1515,288.98141086749223,1049
545,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,66.9219021875,1606,63.0780978125,1514,288.98141086749206,1049
546,96,5000,409.7373504273503,685,117,66.98441626157407,1608,63.015583738425924,1512,288.58507604562647,1052
547,96,5000,409.7373504273503,685,117,67.04699005787037,1609,62.95300994212963,1511,288.5850760456266,1052
548,96,5000,409.7373504273503,685,117,67.10940563657407,1611,62.890594363425926,1509,288.5850760456266,1052
549,96,5000,409.7373504273503,685,117,67.17195604166666,1612,62.82804395833333,1508,288.5850760456266,1052
550,96,5000,409.7373504273503,685,117,67.23441694444445,1614,62.76558305555555,1506,288.5850760456266,1052
551,96,5000,407.19888888888875,685,117,67.29692616898149,1615,62.70307383101852,1505,288.02043726235667,1052
552,96,5000,407.19888888888875,685,117,67.35952644675926,1617,62.64047355324074,1503,288.0204372623568,1052
553,96,5000,407.19888888888875,685,117,67.42190653935185,1618,62.57809346064815,1502,288.37048571428494,1050
554,96,5000,409.88163793103433,682,116,67.48440900462963,1620,62.51559099537037,1500,288.2354718779782,1049
555,98,5000,410.8147413793103,680,116,67.54692809027777,1621,62.45307190972222,1499,288.2371550903893,1051
556,98,5000,410.80612068965513,680,116,67.6094391087963,1623,62.390560891203705,1497,288.23525214081747,1051
557,98,5000,410.8061206896551,680,116,67.67193708333333,1624,62.32806291666667,1496,288.0591730038015,1052
